coditen_cli,descricao,codbarras,ncm,ex_ncm,natu_tabela,natu_codnature,cst_in,cst_out,aliq_in_pis,aliq_out_pis,aliq_in_cofins,aliq_out_cofins,conferido,cest,cst_in_icms,cst_out_icms,aliq_in_icms,aliq_out_icms,bc_dentro,bc_fora,cson
7896098900710,YPE TIXAN SABAO PO PRIMAVERA CX 1KG,07896098900710,,00,,,,,,,,,0,,,,,,,,
7896098900741,YPE TIXAN SABAO PO MACIEZ CX 1KG,07896098900741,,00,,,,,,,,,0,,,,,,,,
7896098900819,YPE MULTI USO NATUREZA 500ML,07896098900819,,00,,,,,,,,,0,,,,,,,,
7896098900826,YPE MULTI USO TIRA MANCHAS 500ML,07896098900826,,00,,,,,,,,,0,,,,,,,,
7896098900871,YPE AMACIANTE CONCENTRADO LIBERDADE 500ML,07896098900871,,00,,,,,,,,,0,,,,,,,,
7896098901823,YPE SAB FLOR DELICADO E SUAVE 90G,07896098901823,,00,,,,,,,,,0,,,,,,,,
7896098902394,YPE AMAC AMOR 2 LT,07896098902394,,00,,,,,,,,,0,,,,,,,,
7896098902400,YPE AMAC ACONCHEGO 2LT,07896098902400,,00,,,,,,,,,0,,,,,,,,
7896098903032,YPE AMAC INTENSO 2L,07896098903032,,00,,,,,,,,,0,,,,,,,,
7896098904671,YPE AGUA SANITARIA 1L,07896098904671,,00,,,,,,,,,0,,,,,,,,
7896098904688,YPE AGUA SANITARIA 2L,07896098904688,,00,,,,,,,,,0,,,,,,,,
7896098906118,YPE SABAO BARRA NEUTRO UNIT.200G,07896098906118,,00,,,,,,,,,0,,,,,,,,
7896098909935,YPE LIMPA LIMO CLORO ATIVO 520ML,07896098909935,,00,,,,,,,,,0,,,,,,,,
7896098909973,YPE LUSTRA MOVEIS CERA DE ABELHA 200ML,07896098909973,,00,,,,,,,,,0,,,,,,,,
7896098909980,YPE LUSTRA MOVEIS LAVANDA 200ML,07896098909980,,00,,,,,,,,,0,,,,,,,,
7896098909997,YPE LUSTRA MOVEIS JASMIM 200ML,07896098909997,,00,,,,,,,,,0,,,,,,,,
7896099100010,ARROZ 5 ESTRELA 5KG,07896099100010,,00,,,,,,,,,0,,,,,,,,
7896099100171,ARROZ GRAN REAL PARBOILIZADO 5KG,07896099100171,,00,,,,,,,,,0,,,,,,,,
7896102502213,QUERO EXTRATO COPO 190G,07896102502213,,00,,,,,,,,,0,,,,,,,,
7896102503708,HEINZ KETCHUP 397G,07896102503708,,00,,,,,,,,,0,,,,,,,,
7896102509144,QUERO MOSTARDA 190G,07896102509144,,00,,,,,,,,,0,,,,,,,,
7896105177050,SALT CRACKER BISCOITO SALGADO 360G,07896105177050,,00,,,,,,,,,0,,,,,,,,
7896110061122,SNOB PAPEL TOALHA DECORADA C2,07896110061122,,00,,,,,,,,,0,,,,,,,,
7896110083353,SANTEPEL GUARDANAPO 33CMX30CM,07896110083353,,00,,,,,,,,,0,,,,,,,,
7896110100043,SAL LEBRE REFINADO 1KG,07896110100043,,00,,,,,,,,,0,,,,,,,,
7896123401144,COPOZAN COPO PLASTICO 300ML C100UN,07896123401144,,00,,,,,,,,,0,,,,,,,,
7896181704966,DACOLONIA PE DE MOLEQUE 300G,07896181704966,,00,,,,,,,,,0,,,,,,,,
7896181707240,DACOLONIA PACOCA ROLHA LIGHT 170G,07896181707240,,00,,,,,,,,,0,,,,,,,,
7896181707646,DACOLONIA RAPADURA DOCE DE LEITE 160G,07896181707646,,00,,,,,,,,,0,,,,,,,,
7896181710370,DACOLONIA BANANA COM ACAI ZERO 150G,07896181710370,,00,,,,,,,,,0,,,,,,,,
7896183210120,GLORIA CREME DE LEITE 200G,07896183210120,,00,,,,,,,,,0,,,,,,,,
7896183900281,ZAELI FUBA MILHO 500G,07896183900281,,00,,,,,,,,,0,,,,,,,,
7896183900298,ZAELI FUBA MILHO 1KG,07896183900298,,00,,,,,,,,,0,,,,,,,,
7896183900397,ZAELI MILHO PIPOCA IMPORTADA 500G,07896183900397,,00,,,,,,,,,0,,,,,,,,
7896183900465,ZAELI POLVILHO DOCE 500G,07896183900465,,00,,,,,,,,,0,,,,,,,,
7896183900526,ZAELI FARINHA DE ROSCA 500G,07896183900526,,00,,,,,,,,,0,,,,,,,,
7896183900861,ZAELI FARINHA DE MILHO 500G,07896183900861,,00,,,,,,,,,0,,,,,,,,
7896183900922,ZAELI COND CANELA EM CASCA 7G,07896183900922,,00,,,,,,,,,0,,,,,,,,
7896183900939,ZAELI COND CANELA EM PO 7G,07896183900939,,00,,,,,,,,,0,,,,,,,,
7896183900953,ZAELI COND OREGANO 7G,07896183900953,,00,,,,,,,,,0,,,,,,,,
7896183900960,ZAELI COND SAL AMONIACO 40G,07896183900960,,00,,,,,,,,,0,,,,,,,,
7896183901035,ZAELI CAMOMILA 7G,07896183901035,,00,,,,,,,,,0,,,,,,,,
7896183901042,ZAELI COND CRAVO 7G,07896183901042,,00,,,,,,,,,0,,,,,,,,
7896183901325,ZAELI SAL REFINADO 1KG,07896183901325,,00,,,,,,,,,0,,,,,,,,
7896183901462,ZAELI COND NOZ-MOSCADA 7G,07896183901462,,00,,,,,,,,,0,,,,,,,,
7896183901844,ZAELI KETCHUP TRAD.400G,07896183901844,,00,,,,,,,,,0,,,,,,,,
7896183902803,ZAELI COND PIMENTA DO REINO 30G,07896183902803,,00,,,,,,,,,0,,,,,,,,
7896183903176,ZAELI TEMP CARNESLEGUMESARROZ 60G,07896183903176,,00,,,,,,,,,0,,,,,,,,
7896183904166,ZAELI COND NOZ MOSCADA 20G,07896183904166,,00,,,,,,,,,0,,,,,,,,
7896183904173,ZAELI COND LOUO EM PO 20G,07896183904173,,00,,,,,,,,,0,,,,,,,,
7896183904227,ZAELI COND ACAFRAO 20G,07896183904227,,00,,,,,,,,,0,,,,,,,,
7896183904234,ZAELI KETCHUP PICANTE 400G,07896183904234,,00,,,,,,,,,0,,,,,,,,
7896183904241,ZAELI MOSTARDA TRADICIONAL 180G,07896183904241,,00,,,,,,,,,0,,,,,,,,
7896183905187,ZAELI KETCHUP TRAD. 180G,07896183905187,,00,,,,,,,,,0,,,,,,,,
7896183906269,ZAELI FUBA PRE COZIDO 500G,07896183906269,,00,,,,,,,,,0,,,,,,,,
7896183907723,ZAELI AZEITONA VERDE POUCHET 100G,07896183907723,,00,,,,,,,,,0,,,,,,,,
7896183908263,ZAELI AMIDO DE MILHO 500G,07896183908263,,00,,,,,,,,,0,,,,,,,,
7896183908300,ZAELI KETCHUP PICANTE 180G,07896183908300,,00,,,,,,,,,0,,,,,,,,
7896183908669,ZAELI 4 EM 1 KETMOSTMAION. 180G,07896183908669,,00,,,,,,,,,0,,,,,,,,
7896183909123,ZAELI MILHO PIPOCA AMERICANA 500G,07896183909123,,00,,,,,,,,,0,,,,,,,,
7896183909215,ZAELI COND MANJERICAO 7G,07896183909215,,00,,,,,,,,,0,,,,,,,,
7896183909253,ZAELI COND PIMENTA CALABRESA 30G,07896183909253,,00,,,,,,,,,0,,,,,,,,
7896183909277,ZAELI COND PAPRICA PICANTE 30G,07896183909277,,00,,,,,,,,,0,,,,,,,,
7896183909284,ZAELI COND PAPRICA DOCE 30G,07896183909284,,00,,,,,,,,,0,,,,,,,,
7896183909529,ZAELI TAPIOCA 500G,07896183909529,,00,,,,,,,,,0,,,,,,,,
7896183909567,ZAELI AZEITONA VERDE SCAROCO 150G,07896183909567,,00,,,,,,,,,0,,,,,,,,
7896183909659,ZAELI COND OREGANO 20G,07896183909659,,00,,,,,,,,,0,,,,,,,,
7896183909802,ZAELI SAL ROSA DO HIMALAIA GROSSO 250G,07896183909802,,00,,,,,,,,,0,,,,,,,,
7896183909819,ZAELI SAL ROSA DO HIMALAIA FINO 250G,07896183909819,,00,,,,,,,,,0,,,,,,,,
7896183909925,ZAELI TEMP FACA FACIL ALHO 60G,07896183909925,,00,,,,,,,,,0,,,,,,,,
7896183910013,ZAELI AZEITONA FATIADAS POUCHET 150G,07896183910013,,00,,,,,,,,,0,,,,,,,,
7896183910044,ZAELI COND CHIMICHURRI 50G,07896183910044,,00,,,,,,,,,0,,,,,,,,
7896183910075,ZAELI MOLHO BARBECUE 400G,07896183910075,,00,,,,,,,,,0,,,,,,,,
7896183910242,ZAELI MOSTARDA TRADICIONAL 400G,07896183910242,,00,,,,,,,,,0,,,,,,,,
7896183910518,"ZAELI MOLHO DE PIMENTA SUAVE 1,010L",07896183910518,,00,,,,,,,,,0,,,,,,,,
7896209400771,NUTRELLA PAO FORMA INTEGRAL 7GRAOS 400G,07896209400771,,00,,,,,,,,,0,,,,,,,,
7896209401174,NUTRELLA PAO FORMA 14GRAOS 500G,07896209401174,,00,,,,,,,,,0,,,,,,,,
7896209401181,NUTRELLA PAO FORMA GRAOS E CASTANHA 500G,07896209401181,,00,,,,,,,,,0,,,,,,,,
7896210401224,SACO LIXO REFORCADO 150L,07896210401224,,00,,,,,,,,,0,,,,,,,,
7896216100022,MEZZANI MASSA PASTEL 200G,07896216100022,,00,,,,,,,,,0,,,,,,,,
7896216100046,MEZZANI MASSA PASTEL 500G,07896216100046,,00,,,,,,,,,0,,,,,,,,
7896216100107,MEZZANI LASANHA TRAD 500G,07896216100107,,00,,,,,,,,,0,,,,,,,,
7896216100169,MEZZANI MASSA PIZZA 300G,07896216100169,,00,,,,,,,,,0,,,,,,,,
7896216100534,MEZZANI CAPELETTI DE CARNE 400G,07896216100534,,00,,,,,,,,,0,,,,,,,,
7896216100558,MEZZANI CAPELETTI DE 4 QUEIJO 400G,07896216100558,,00,,,,,,,,,0,,,,,,,,
7896216101067,MEZZANI PAO DE ALHO C CALABRESA 310G,07896216101067,,00,,,,,,,,,0,,,,,,,,
7896216101265,MEZZANI PAO DE ALHO TRAD BAGUETE 310G,07896216101265,,00,,,,,,,,,0,,,,,,,,
7896221400131,JUMBITOS SALG PRESUNTO 55G,07896221400131,,00,,,,,,,,,0,,,,,,,,
7896221400339,JUMBITOS SALG CHURRASCO 55G,07896221400339,,00,,,,,,,,,0,,,,,,,,
7896221400667,JUMBITOS SALG CEBOLA 55G,07896221400667,,00,,,,,,,,,0,,,,,,,,
7896224803106,3 CORACOES CHOCOLATTO EM PO 200G,07896224803106,,00,,,,,,,,,0,,,,,,,,
7896225700152,SANDITOS SALG NATURAL 30G,07896225700152,,00,,,,,,,,,0,,,,,,,,
7896225700169,SANDITOS SALG QUEIJO 30G,07896225700169,,00,,,,,,,,,0,,,,,,,,
7896225700176,SANDITOS SALG PRESUNTO 30G,07896225700176,,00,,,,,,,,,0,,,,,,,,
7896225700183,SANDITOS SALG REQUEIJAO 30G,07896225700183,,00,,,,,,,,,0,,,,,,,,
7896225700206,SANDITOS SALG CEBOLA E SALSA 30G,07896225700206,,00,,,,,,,,,0,,,,,,,,
7896225700213,SANDITOS SALG GALINHA 30G,07896225700213,,00,,,,,,,,,0,,,,,,,,
7896225700220,SANDITOS SALG CHURRASCO 30G,07896225700220,,00,,,,,,,,,0,,,,,,,,
7896225700565,DONA RAIZ MAC INTEGRAL PENNE 500G,07896225700565,,00,,,,,,,,,0,,,,,,,,
7896225700619,SANDITOS SALG PIMENTA 30G,07896225700619,,00,,,,,,,,,0,,,,,,,,
7896225700862,SANDITOS SALG HAMBURGUER 30G,07896225700862,,00,,,,,,,,,0,,,,,,,,
7896225701326,SANDELLA COND CAMOMILA 10G,07896225701326,,00,,,,,,,,,0,,,,,,,,
7896225701333,SANDELLA COND ERVAS FINAS 10G,07896225701333,,00,,,,,,,,,0,,,,,,,,
7896225701357,SANDELLA COND OREGANO EM FLOCOS 8G,07896225701357,,00,,,,,,,,,0,,,,,,,,
7896225701388,SANDELLA COND ACAFRAO CURCUMA PO 40G,07896225701388,,00,,,,,,,,,0,,,,,,,,
7896225701517,SANDELLA COND PIMENTA CALABRESA FLOCOS 13G,07896225701517,,00,,,,,,,,,0,,,,,,,,
7896225701524,SANDELLA COND PIMENTA DO REINO GRAOS 15G,07896225701524,,00,,,,,,,,,0,,,,,,,,
7896225701555,SANDELLA COND CHIMICHURRI 15G,07896225701555,,00,,,,,,,,,0,,,,,,,,
7896225701562,SANDELLA COND BICARBONATO DE SODIO P/ALIM. 50G,07896225701562,,00,,,,,,,,,0,,,,,,,,
7896225701586,SANDELLA COND PAPRICA PICANTE 20G,07896225701586,,00,,,,,,,,,0,,,,,,,,
7896228100133,MASSALEVE MASSA P PASTEL 200G,07896228100133,,00,,,,,,,,,0,,,,,,,,
7896228100140,MASSALEVE MASSA PPASTEL DISCAO 500G,07896228100140,,00,,,,,,,,,0,,,,,,,,
7896236300129,VALE D OURO BISC. POLVILHO TRAD. 100G,07896236300129,,00,,,,,,,,,0,,,,,,,,
7896262304306,MENTOS STICK MINT 375G,07896262304306,,00,,,,,,,,,0,,,,,,,,
7896265025669,HAVAIANAS COLOR BRANCA 3536,,,00,,,,,,,,,0,,,,,,,,
7896267701193,ROSINA VINAGRE DE MACA 750ML,07896267701193,,00,,,,,,,,,0,,,,,,,,
7896272004180,VALE FERTIL AZEITONAS VERDES C/ CAROCO 150G,07896272004180,,00,,,,,,,,,0,,,,,,,,
7896272004197,VALE FERTIL AZEITONAS FATIADAS 120G,07896272004197,,00,,,,,,,,,0,,,,,,,,
7896272004203,VALE FERTIL AZEITONAS SCAROCO 120G,07896272004203,,00,,,,,,,,,0,,,,,,,,
7896272004210,VALE FERTIL AZEITONAS RECHEADAS 150G,07896272004210,,00,,,,,,,,,0,,,,,,,,
7896283000058,JASMINE AVEIA FLOCOS FINOS 500G,07896283000058,,00,,,,,,,,,0,,,,,,,,
7896283000065,JASMINE AVEIA FLOCOS GROSSOS 500G,07896283000065,,00,,,,,,,,,0,,,,,,,,
7896283000140,JASMINE GERME DE TRIGO TOSTADO 500G,07896283000140,,00,,,,,,,,,0,,,,,,,,
7896283000157,JASMINE GRANOLA TRADICIONAL 300G,07896283000157,,00,,,,,,,,,0,,,,,,,,
7896283000416,JASMINE SEMENTE DE LINHACA 200G,07896283000416,,00,,,,,,,,,0,,,,,,,,
7896283000430,JASMINE GRANOLA INTEGRAL CERMALTAD 300G,07896283000430,,00,,,,,,,,,0,,,,,,,,
7896283000492,JASMINE GRANOLA INTEGRAL BANCANELA 300G,07896283000492,,00,,,,,,,,,0,,,,,,,,
7896283000508,JASMINE GRANOLA INTEGRAL MACCANELA 300G,07896283000508,,00,,,,,,,,,0,,,,,,,,
7896283000874,JASMINE BISC INTEGRAIS MACABANANA 200G,07896283000874,,00,,,,,,,,,0,,,,,,,,
7896283001000,JASMINE GRANOLA INTEGRAL MELFRUTAS 300G,07896283001000,,00,,,,,,,,,0,,,,,,,,
7896283001291,JASMINE MACA CROCANTE 40G,07896283001291,,00,,,,,,,,,0,,,,,,,,
7896283001895,JASMINE COOKIES ORGANICO CAST.PARA 200G,07896283001895,,00,,,,,,,,,0,,,,,,,,
7896283003059,JASMINE PROTEINA MEDIA ESCURA 500G,07896283003059,,00,,,,,,,,,0,,,,,,,,
7896283003608,JASMINE FARINHA DE LINHACA DOURADA 200G,07896283003608,,00,,,,,,,,,0,,,,,,,,
7896283004117,JASMINE FARINHA DE LINHACA MARROM 200G,07896283004117,,00,,,,,,,,,0,,,,,,,,
7896283004346,JASMINE FARINHA DE CHIA ESTABILIZADA 200G,07896283004346,,00,,,,,,,,,0,,,,,,,,
7896283004407,JASMINE INTEGRAL LINCHIA 200G,07896283004407,,00,,,,,,,,,0,,,,,,,,
7896283005602,JASMINE CHIA EM GRAOS 150G,07896283005602,,00,,,,,,,,,0,,,,,,,,
7896283800245,JUSSARA CREME DE LEITE 200G,07896283800245,,00,,,,,,,,,0,,,,,,,,
7896292001442,MAGRO ADOCANTE LOWCUCAR 100ML,07896292001442,,00,,,,,,,,,0,,,,,,,,
7896292002708,LOWCUCAR WAFER LIGHT MORANGO 115G,07896292002708,,00,,,,,,,,,0,,,,,,,,
7896292002746,LOWCUCAR WAFER LIGHT CHOCOLATE 115G,07896292002746,,00,,,,,,,,,0,,,,,,,,
7896292010000,MAGRO ADOCANTE CSTEVIA 80ML,07896292010000,,00,,,,,,,,,0,,,,,,,,
7896304000012,MACA TURMA DA MONICA 1KG,07896304000012,,00,,,,,,,,,0,,,,,,,,
7896332799032,DOM FIORELO KETCHUP KIDS 200G,07896332799032,,00,,,,,,,,,0,,,,,,,,
7896332799049,DOM FIORELO MOSTARDA AMARELA 200G,07896332799049,,00,,,,,,,,,0,,,,,,,,
7896332799063,DOM FIORELO KETCHUP TRADICIONAL 200G,07896332799063,,00,,,,,,,,,0,,,,,,,,
7896341130703,TORCIDA SALG. BACON 80G,07896341130703,,00,,,,,,,,,0,,,,,,,,
7896341130765,TORCIDA SALG. CEBOLA 80G,07896341130765,,00,,,,,,,,,0,,,,,,,,
7896346803800,STRIKE BATATA OND ORIGINAL 45G,07896346803800,,00,,,,,,,,,0,,,,,,,,
7896346803817,STRIKE BATATA OND CHURRASCO 45G,07896346803817,,00,,,,,,,,,0,,,,,,,,
7896366210053,SUAVE LAR PEDRA SANITARIA EUCALIPTO 25G,07896366210053,,00,,,,,,,,,0,,,,,,,,
7896371001110,DEL VALLE FRUT UVA 450 ML,07896371001110,,00,,,,,,,,,0,,,,,,,,
7896379900262,BERBAU BALA LOBINHO PACOTE 600G,07896379900262,,00,,,,,,,,,0,,,,,,,,
7896379909388,MEGALITO SORTIDO PACOTE 1KG,07896379909388,,00,,,,,,,,,0,,,,,,,,
7896379909968,MEGALITO PINTA LINGUA 1KG,07896379909968,,00,,,,,,,,,0,,,,,,,,
7896379910414,MEGALITO COOKIES/CREAM PACOTE 1KG,07896379910414,,00,,,,,,,,,0,,,,,,,,
7896430502312,MARFIM SAL GROSSO P/CHURRASCO 1KG,07896430502312,,00,,,,,,,,,0,,,,,,,,
7896433800019,ACUCAR ITAMARATI 1KG,07896433800019,,00,,,,,,,,,0,,,,,,,,
7896433800026,ACUCAR ITAMARATI 2KG,07896433800026,,00,,,,,,,,,0,,,,,,,,
7896433800057,ACUCAR REFINADO ITAMARATI 1KG,07896433800057,,00,,,,,,,,,0,,,,,,,,
7896434920471,TRIANGULO DOCE LEITE PASTOSO 400G,07896434920471,,00,,,,,,,,,0,,,,,,,,
7896440503934,CASAFLOR LIMPADOR PERF. DREAMS 500ML,07896440503934,,00,,,,,,,,,0,,,,,,,,
7896440503941,CASAFLOR LIMPADOR PERF. INTUITIVE 500ML,07896440503941,,00,,,,,,,,,0,,,,,,,,
7896440503965,CASAFLOR LIMPADOR PERF. PASSION 500ML,07896440503965,,00,,,,,,,,,0,,,,,,,,
7896440504283,CASAFLOR LIMPADOR PERF. AMORE 500ML,07896440504283,,00,,,,,,,,,0,,,,,,,,
7896440504641,CASAFLOR LIMPADOR PERF. DESIRE 500ML,07896440504641,,00,,,,,,,,,0,,,,,,,,
7896444210814,HILLO FIO DENTAL WOMAN 100MT,07896444210814,,00,,,,,,,,,0,,,,,,,,
7896444211156,HILLO FIO DENTAL 50M,07896444211156,,00,,,,,,,,,0,,,,,,,,
7896476901605,CHA MATE RICO 250G,07896476901605,,00,,,,,,,,,0,,,,,,,,
7896481111013,EXTRA FORTE FUMO CORINGA 36G,07896481111013,,00,,,,,,,,,0,,,,,,,,
7896490290587,FRISCO SUCO ABACAXI 25G,07896490290587,,00,,,,,,,,,0,,,,,,,,
7896490290600,FRISCO SUCO CAJU 25G,07896490290600,,00,,,,,,,,,0,,,,,,,,
7896490290631,FRISCO SUCO GUARANA 25G,07896490290631,,00,,,,,,,,,0,,,,,,,,
7896490290648,FRISCO SUCO LARANJA 25G,07896490290648,,00,,,,,,,,,0,,,,,,,,
7896490290662,FRISCO SUCO LIMAO 25G,07896490290662,,00,,,,,,,,,0,,,,,,,,
7896490290686,FRISCO SUCO MARACUJA 25G,07896490290686,,00,,,,,,,,,0,,,,,,,,
7896490290693,FRISCO SUCO MORANGO 25G,07896490290693,,00,,,,,,,,,0,,,,,,,,
7896490290730,FRISCO SUCO UVA 25G,07896490290730,,00,,,,,,,,,0,,,,,,,,
7896490290839,FRISCO SUCO MANGA 25G.,07896490290839,,00,,,,,,,,,0,,,,,,,,
7896495000051,DIABO VERDE LIMPA FORNO 250G,07896495000051,,00,,,,,,,,,0,,,,,,,,
7896504305061,SANTA CLARA NATA POTE 300G,07896504305061,,00,,,,,,,,,0,,,,,,,,
7896504305078,SANTA CLARA LEITE UHT INTEGRAL 1LT,07896504305078,,00,,,,,,,,,0,,,,,,,,
7896504306495,SANTA CLARA REQUEIJAO ZERO LAC 180G,07896504306495,,00,,,,,,,,,0,,,,,,,,
7896512909787,PHEBO SAB ODOR DE ROSAS 90G,07896512909787,,00,,,,,,,,,0,,,,,,,,
7896547500812,NOBRE ALCOOL 46 500 ML,07896547500812,,00,,,,,,,,,0,,,,,,,,
7896557200030,CREMILLE REQUEIJAO 200G,07896557200030,,00,,,,,,,,,0,,,,,,,,
7896557218127,CLARA MILK REQUEIJAO CREMOSO SACHE 400G,07896557218127,,00,,,,,,,,,0,,,,,,,,
7896582100015,PIRISA ESPIRAL C10,07896582100015,,00,,,,,,,,,0,,,,,,,,
7896589403942,"MAGRINS ADOC DIET XILITOL/STEVIA C50 DE 0,6G",07896589403942,,00,,,,,,,,,0,,,,,,,,
7896607100174,PITU CACHACA 965ML,07896607100174,,00,,,,,,,,,0,,,,,,,,
7896629630086,CANTO DE MINAS CULINARIO REQUEIJAO CREM 400G,07896629630086,,00,,,,,,,,,0,,,,,,,,
7896629630185,CANTO DE MINAS REQUEIJAO LIGHT 200G,07896629630185,,00,,,,,,,,,0,,,,,,,,
7896629641075,CANTO DE MINAS MORANGO 540G,07896629641075,,00,,,,,,,,,0,,,,,,,,
7896629643017,CANTO DE MINAS LEITE FERMENTADO 80G,07896629643017,,00,,,,,,,,,0,,,,,,,,
7896629650114,CANTO DE MINAS COALHADA INTEGRAL 180G,07896629650114,,00,,,,,,,,,0,,,,,,,,
7896635100023,MIKA FUBA MIMOSO 500G,07896635100023,,00,,,,,,,,,0,,,,,,,,
7896635100030,MIKA FUBA MIMOSO 1KG,07896635100030,,00,,,,,,,,,0,,,,,,,,
7896635100085,MIKA FARINHA ROSCA 500G,07896635100085,,00,,,,,,,,,0,,,,,,,,
7896635100092,MIKA TRIGO PQUIBE 500G,07896635100092,,00,,,,,,,,,0,,,,,,,,
7896635100115,MIKA CANJICA BRANCA 500G,07896635100115,,00,,,,,,,,,0,,,,,,,,
7896635100177,MIKA MILHO PIPOCA 500G,07896635100177,,00,,,,,,,,,0,,,,,,,,
7896635100184,MIKA CHOCOLATE EM PO 500G,07896635100184,,00,,,,,,,,,0,,,,,,,,
7896635100337,MIKA COND LOURO 5G,07896635100337,,00,,,,,,,,,0,,,,,,,,
7896635100368,MIKA COND NOZ MOSCADA 3G,07896635100368,,00,,,,,,,,,0,,,,,,,,
7896635100382,MIKA COND BICARBONATO DE SODIO 30G,07896635100382,,00,,,,,,,,,0,,,,,,,,
7896635100412,MIKA COND CANELA EM CASCA 10G,07896635100412,,00,,,,,,,,,0,,,,,,,,
7896635101327,MIKA PIPOCA PREMIUM 500G,07896635101327,,00,,,,,,,,,0,,,,,,,,
7896635103574,MIKA PIPOCA DOCE BEBELA 90G,07896635103574,,00,,,,,,,,,0,,,,,,,,
7896635103819,MIKA GRANULADO COPO 200G,07896635103819,,00,,,,,,,,,0,,,,,,,,
7896635104304,MIKA ACHOCOLATADO 300G,07896635104304,,00,,,,,,,,,0,,,,,,,,
7896635104861,MIKA MOLHO PIMENTA 150ML,07896635104861,,00,,,,,,,,,0,,,,,,,,
7896635104991,MIKA COND PIMENTA C COMINHO 20G,07896635104991,,00,,,,,,,,,0,,,,,,,,
7896635106094,MIKA UVA PASSA ESCURA 200G,07896635106094,,00,,,,,,,,,0,,,,,,,,
7896635106605,MIKA MOLHO PIMENTA CALABRESA 150ML,07896635106605,,00,,,,,,,,,0,,,,,,,,
7896635106629,MIKA PIMENTA MALAGUETA 30G,07896635106629,,00,,,,,,,,,0,,,,,,,,
7896635109569,MIKA MOSTARDA 180G,07896635109569,,00,,,,,,,,,0,,,,,,,,
7896635109576,MIKA KETCHUP TRADICIONAL 400G,07896635109576,,00,,,,,,,,,0,,,,,,,,
7896635110046,MIKA COND PIMENTA CALABREZA 20G,07896635110046,,00,,,,,,,,,0,,,,,,,,
7896635110053,MIKA COND PIMENTA SIRIA 20G,07896635110053,,00,,,,,,,,,0,,,,,,,,
7896635110060,MIKA COND TEMPERO BAIANO 30G,07896635110060,,00,,,,,,,,,0,,,,,,,,
7896635110190,MIKA BEBELA PIPOCA DOCE 50G,07896635110190,,00,,,,,,,,,0,,,,,,,,
7896635190369,MIKA PIPOCA MICRO-ONDAS NATURAL 100G,07896635190369,,00,,,,,,,,,0,,,,,,,,
7896635190383,MIKA PIPOCA MICRO-ONDAS LIGHT 100G,07896635190383,,00,,,,,,,,,0,,,,,,,,
7896635190628,MIKA NATURALE CEVADA TORRADA/MOIDA 400G,07896635190628,,00,,,,,,,,,0,,,,,,,,
7896635190895,BEBELA SALGADINHO DE QUEIJO 50G,07896635190895,,00,,,,,,,,,0,,,,,,,,
7896635190901,BEBELA SALGADINHO PRESUNTO 50G,07896635190901,,00,,,,,,,,,0,,,,,,,,
7896635190918,BEBELA SALGADINHO DE CHURRASCO 50G,07896635190918,,00,,,,,,,,,0,,,,,,,,
7896635190925,BEBELA SALGADINHO CEBOLA 50G,07896635190925,,00,,,,,,,,,0,,,,,,,,
7896635191151,MIKA CATCHUP PICANTE 400G,07896635191151,,00,,,,,,,,,0,,,,,,,,
7896635191175,MIKA ESSENCIA DE BAUNILHA 30ML,07896635191175,,00,,,,,,,,,0,,,,,,,,
7896635191854,MIKA MOLHO ALHO CPIMENTA 150ML,07896635191854,,00,,,,,,,,,0,,,,,,,,
7896635191878,MIKA MOLHO PIMENTA RABO QUENTE 150ML,07896635191878,,00,,,,,,,,,0,,,,,,,,
7896635191939,MIKA AMEIXA SECA C/ CAROCO 100G,07896635191939,,00,,,,,,,,,0,,,,,,,,
7896635192189,MIKA GRANULADO 100G,07896635192189,,00,,,,,,,,,0,,,,,,,,
7896635192196,BEBELA SALGADINHO GALINHA CAIP. 50G,07896635192196,,00,,,,,,,,,0,,,,,,,,
7896635192202,BEBELA SALGADINHO PIZZA 50G,07896635192202,,00,,,,,,,,,0,,,,,,,,
7896635192219,BEBELA SALGADINHO REQUEIJAO 50G,07896635192219,,00,,,,,,,,,0,,,,,,,,
7896635192226,BEBELA SALGADINHO PEPPERONI 50G,07896635192226,,00,,,,,,,,,0,,,,,,,,
7896635192295,MIKA NATURALE SEMENTES DE CHIA 100G,07896635192295,,00,,,,,,,,,0,,,,,,,,
7896635193919,MIKA CATCHUP TRADICIONAL 200G,07896635193919,,00,,,,,,,,,0,,,,,,,,
7896635193940,MIKA COND GENGIBRE EM PO 20G,07896635193940,,00,,,,,,,,,0,,,,,,,,
7896635194015,MIKA CHA PRETO 18G,07896635194015,,00,,,,,,,,,0,,,,,,,,
7896635194039,MIKA CHA CAMOMILA 10G,07896635194039,,00,,,,,,,,,0,,,,,,,,
7896635194053,MIKA CHA VERDE 18G,07896635194053,,00,,,,,,,,,0,,,,,,,,
7896635194060,MIKA CHA ERVA DOCE 18G,07896635194060,,00,,,,,,,,,0,,,,,,,,
7896635194077,MIKA CHA HORTELA 10G,07896635194077,,00,,,,,,,,,0,,,,,,,,
7896635194176,MIKA GRANOLA TRADICIONAL 300G,07896635194176,,00,,,,,,,,,0,,,,,,,,
7896635194183,MIKA GRANOLA MACA E MEL 300G,07896635194183,,00,,,,,,,,,0,,,,,,,,
7896635194190,MIKA GRANOLA BANANA E CANELA 300G,07896635194190,,00,,,,,,,,,0,,,,,,,,
